atDate,settleDate,susp,closing,bid,ask,low,high,vol,turn,VWAP,adjClose,adjBid,adjAsk,adjLow,adjHigh,adjVol,adjVWAP,totalRet
2017-12-14,2017-12-18,0,0.89,0.88,0.89,0.83,0.89,7663000,6591390,0.8601579,0.89,0.88,0.89,0.83,0.89,7663000,0.86016,0.04706
2017-12-13,2017-12-15,0,0.85,0.84,0.85,0.82,0.85,2830000,2353620,0.83166784,0.85,0.84,0.85,0.82,0.85,2830000,0.83167,0.0119
2017-12-12,2017-12-14,0,0.84,0.84,0.85,0.82,0.86,26320000,22111320,0.84009574,0.84,0.84,0.85,0.82,0.86,26320000,0.8401,-0.01176
2017-12-11,2017-12-13,0,0.85,0.85,0.86,0.84,0.86,698800,592348,0.84766457,0.85,0.85,0.86,0.84,0.86,698800,0.84766,-0.01163
2017-12-08,2017-12-12,0,0.86,0.85,0.86,0.84,0.88,3381000,2886980,0.85388347,0.86,0.85,0.86,0.84,0.88,3381000,0.85388,0
2017-12-07,2017-12-11,0,0.86,0.85,0.86,0.82,0.86,17880508,14874856,0.83190343,0.86,0.85,0.86,0.82,0.86,17880508,0.8319,0.04878
2017-12-06,2017-12-08,0,0.82,0.81,0.83,0.81,0.86,1971747,1631807,0.82759451,0.82,0.81,0.83,0.81,0.86,1971747,0.82759,-0.02381
2017-12-05,2017-12-07,0,0.84,0.83,0.84,0.83,0.9,17197000,14832500,0.86250509,0.84,0.83,0.84,0.83,0.9,17197000,0.86251,0
2017-12-04,2017-12-06,0,0.84,0.84,0.85,0.83,0.85,4020000,3379800,0.84074627,0.84,0.84,0.85,0.83,0.85,4020000,0.84075,0.01205
2017-12-01,2017-12-05,0,0.83,0.82,0.84,0.77,0.84,32046200,26024492,0.81209292,0.83,0.82,0.84,0.77,0.84,32046200,0.81209,-0.0119
2017-11-30,2017-12-04,0,0.84,0.82,0.83,0.82,0.91,32528000,28162880,0.86580423,0.84,0.82,0.83,0.82,0.91,32528000,0.8658,-0.03448
2017-11-29,2017-12-01,0,0.87,0.86,0.87,0.82,0.91,20572613,17805161,0.86547883,0.87,0.86,0.87,0.82,0.91,20572613,0.86548,-0.05435
2017-11-28,2017-11-30,0,0.92,0.93,0.94,0.78,0.94,25953400,21857604,0.84218653,0.92,0.93,0.94,0.78,0.94,25953400,0.84219,0.16456
2017-11-27,2017-11-29,0,0.79,0.78,0.79,0.75,0.8,8056000,6269284,0.77821301,0.79,0.78,0.79,0.75,0.8,8056000,0.77821,0.02597
2017-11-24,2017-11-28,0,0.77,0.77,0.78,0.76,0.78,3914000,3024900,0.77284108,0.77,0.77,0.78,0.76,0.78,3914000,0.77284,0.01316
2017-11-23,2017-11-27,0,0.76,0.76,0.77,0.73,0.78,10384000,7785880,0.74979584,0.76,0.76,0.77,0.73,0.78,10384000,0.7498,0.02703
2017-11-22,2017-11-24,0,0.74,0.73,0.74,0.72,0.74,3236600,2360774,0.72939937,0.74,0.73,0.74,0.72,0.74,3236600,0.7294,0.04225
2017-11-21,2017-11-23,0,0.71,0.71,0.72,0.71,0.73,8659000,6226470,0.71907495,0.71,0.71,0.72,0.71,0.73,8659000,0.71907,-0.01389
2017-11-20,2017-11-22,0,0.72,0.71,0.72,0.7,0.72,9552000,6703720,0.70181323,0.72,0.71,0.72,0.7,0.72,9552000,0.70181,0
2017-11-17,2017-11-21,0,0.72,0.71,0.72,0.71,0.72,3012800,2152504,0.714453,0.72,0.71,0.72,0.71,0.72,3012800,0.71445,0.01408
2017-11-16,2017-11-20,0,0.71,0.7,0.71,0.69,0.75,9388000,6661540,0.70958032,0.71,0.7,0.71,0.69,0.75,9388000,0.70958,0.01429
2017-11-15,2017-11-17,0,0.7,0.7,0.71,0.69,0.71,4840000,3400140,0.70250826,0.7,0.7,0.71,0.69,0.71,4840000,0.70251,0
2017-11-14,2017-11-16,0,0.7,0.69,0.7,0.69,0.74,9600000,6804920,0.70884583,0.7,0.69,0.7,0.69,0.74,9600000,0.70885,0.01449
2017-11-13,2017-11-15,0,0.69,0.68,0.69,0.67,0.69,5828000,3970960,0.68135896,0.69,0.68,0.69,0.67,0.69,5828000,0.68136,0.01471
2017-11-10,2017-11-14,0,0.68,0.67,0.68,0.67,0.68,4556400,3088864,0.67791765,0.68,0.67,0.68,0.67,0.68,4556400,0.67792,0
2017-11-09,2017-11-13,0,0.68,0.67,0.68,0.67,0.69,5264200,3563808,0.67698948,0.68,0.67,0.68,0.67,0.69,5264200,0.67699,-0.01449
2017-11-08,2017-11-10,0,0.69,0.68,0.69,0.68,0.69,3764200,2590128,0.68809521,0.69,0.68,0.69,0.68,0.69,3764200,0.6881,0
2017-11-07,2017-11-09,0,0.69,0.68,0.69,0.68,0.69,5480000,3767520,0.68750365,0.69,0.68,0.69,0.68,0.69,5480000,0.6875,-0.01429
2017-11-06,2017-11-08,0,0.7,0.69,0.7,0.69,0.71,5106000,3567600,0.6987074,0.7,0.69,0.7,0.69,0.71,5106000,0.69871,0.01449
2017-11-03,2017-11-07,0,0.69,0.68,0.69,0.68,0.7,5928000,4086040,0.689278,0.69,0.68,0.69,0.68,0.7,5928000,0.68928,0
2017-11-02,2017-11-06,0,0.69,0.68,0.69,0.68,0.69,5096000,3499680,0.68675039,0.69,0.68,0.69,0.68,0.69,5096000,0.68675,0
2017-11-01,2017-11-03,0,0.69,0.68,0.69,0.68,0.71,3100000,2140880,0.69060645,0.69,0.68,0.69,0.68,0.71,3100000,0.69061,-0.02817
2017-10-31,2017-11-02,0,0.71,0.69,0.72,0.66,0.72,13096800,8928304,0.68171645,0.71,0.69,0.72,0.66,0.72,13096800,0.68172,0.0597
2017-10-30,2017-11-01,0,0.67,0.66,0.67,0.66,0.68,5468000,3654040,0.66825896,0.67,0.66,0.67,0.66,0.68,5468000,0.66826,-0.01471
2017-10-27,2017-10-31,0,0.68,0.67,0.68,0.65,0.68,4391000,2903240,0.66117969,0.68,0.67,0.68,0.65,0.68,4391000,0.66118,0.0303
2017-10-26,2017-10-30,0,0.66,0.65,0.66,0.65,0.66,2812000,1855760,0.6599431,0.66,0.65,0.66,0.65,0.66,2812000,0.65994,0
2017-10-25,2017-10-27,0,0.66,0.66,0.67,0.65,0.67,3240000,2138160,0.65992593,0.66,0.66,0.67,0.65,0.67,3240000,0.65993,-0.01493
2017-10-24,2017-10-26,0,0.67,0.66,0.67,0.65,0.67,4536000,3002760,0.66198413,0.67,0.66,0.67,0.65,0.67,4536000,0.66198,0
2017-10-23,2017-10-25,0,0.67,0.66,0.67,0.66,0.67,5400000,3599280,0.66653333,0.67,0.66,0.67,0.66,0.67,5400000,0.66653,0.01515
2017-10-20,2017-10-24,0,0.66,0.66,0.67,0.65,0.67,3744000,2492440,0.66571581,0.66,0.66,0.67,0.65,0.67,3744000,0.66572,0
2017-10-19,2017-10-23,0,0.66,0.66,0.67,0.66,0.66,1008000,665280,0.66,0.66,0.66,0.67,0.66,0.66,1008000,0.66,-0.02941
2017-10-18,2017-10-20,0,0.68,0.66,0.68,0.65,0.69,5376000,3572500,0.66452753,0.68,0.66,0.68,0.65,0.69,5376000,0.66453,0.0303
2017-10-17,2017-10-19,0,0.66,0.65,0.67,0.65,0.67,3322000,2189980,0.6592354,0.66,0.65,0.67,0.65,0.67,3322000,0.65924,0
2017-10-16,2017-10-18,0,0.66,0.65,0.66,0.64,0.66,4334000,2847220,0.6569497,0.66,0.65,0.66,0.64,0.66,4334000,0.65695,-0.02941
2017-10-13,2017-10-17,0,0.68,0.66,0.68,0.66,0.68,2618894,1741623,0.66502233,0.68,0.66,0.68,0.66,0.68,2618894,0.66502,0.01493
2017-10-12,2017-10-16,0,0.67,0.67,0.68,0.67,0.67,248000,166160,0.67,0.67,0.67,0.68,0.67,0.67,248000,0.67,0
2017-10-11,2017-10-13,0,0.67,0.66,0.67,0.66,0.68,4217800,2820014,0.66859832,0.67,0.66,0.67,0.66,0.68,4217800,0.6686,-0.01471
2017-10-10,2017-10-12,0,0.68,0.67,0.68,0.67,0.68,1300000,872720,0.67132308,0.68,0.67,0.68,0.67,0.68,1300000,0.67132,0
2017-10-09,2017-10-11,0,0.68,0.67,0.68,0.67,0.69,4708000,3191600,0.67790994,0.68,0.67,0.68,0.67,0.69,4708000,0.67791,-0.01449
2017-10-06,2017-10-10,0,0.69,0.68,0.69,0.69,0.7,3341600,2314816,0.69272684,0.69,0.68,0.69,0.69,0.7,3341600,0.69273,-0.02817
2017-10-04,2017-10-09,0,0.71,0.71,0.72,0.64,0.73,3900000,2702300,0.69289744,0.71,0.71,0.72,0.64,0.73,3900000,0.6929,0.10937
2017-10-03,2017-10-06,0,0.64,0.64,0.65,0.64,0.66,68000,44280,0.65117647,0.64,0.64,0.65,0.64,0.66,68000,0.65118,-0.0303
2017-09-29,2017-10-04,0,0.66,0.65,0.66,0.63,0.66,4178000,2707840,0.64811872,0.66,0.65,0.66,0.63,0.66,4178000,0.64812,0.03125
2017-09-28,2017-10-03,0,0.64,0.63,0.64,0.63,0.64,3304200,2114280,0.63987652,0.64,0.63,0.64,0.63,0.64,3304200,0.63988,0
2017-09-27,2017-09-29,0,0.64,0.63,0.64,0.63,0.64,3988200,2538678,0.63654731,0.64,0.63,0.64,0.63,0.64,3988200,0.63655,0
2017-09-26,2017-09-28,0,0.64,0.63,0.64,0.63,0.64,3284000,2100000,0.63946407,0.64,0.63,0.64,0.63,0.64,3284000,0.63946,0
2017-09-25,2017-09-27,0,0.64,0.63,0.64,0.63,0.65,3564000,2283280,0.64065095,0.64,0.63,0.64,0.63,0.65,3564000,0.64065,-0.01538
2017-09-22,2017-09-26,0,0.65,0.64,0.65,0.63,0.65,204916000,129150640,0.63026138,0.65,0.64,0.65,0.63,0.65,204916000,0.63026,0.03175
2017-09-21,2017-09-25,0,0.63,0.63,0.64,0.63,0.64,3860000,2470200,0.63994819,0.63,0.63,0.64,0.63,0.64,3860000,0.63995,-0.01562
2017-09-20,2017-09-22,0,0.64,0.63,0.64,0.63,0.65,9233600,5881246,0.63693966,0.64,0.63,0.64,0.63,0.65,9233600,0.63694,0
2017-09-19,2017-09-21,0,0.64,0.63,0.64,0.63,0.64,25740000,16323660,0.63417483,0.64,0.63,0.64,0.63,0.64,25740000,0.63417,-0.01538
2017-09-18,2017-09-20,0,0.65,0.64,0.65,0.62,0.65,12839000,8097440,0.63069086,0.65,0.64,0.65,0.62,0.65,12839000,0.63069,0.03175
2017-09-15,2017-09-19,0,0.63,0.62,0.63,0.62,0.64,4468000,2822520,0.63171889,0.63,0.62,0.63,0.62,0.64,4468000,0.63172,0.01613
2017-09-14,2017-09-18,0,0.62,0.62,0.64,0.62,0.63,1480000,921360,0.62254054,0.62,0.62,0.64,0.62,0.63,1480000,0.62254,-0.01587
2017-09-13,2017-09-15,0,0.63,0.62,0.63,0.63,0.63,28000,17640,0.63,0.63,0.62,0.63,0.63,0.63,28000,0.63,0
2017-09-12,2017-09-14,0,0.63,0.62,0.64,0.62,0.63,617000,388590,0.62980551,0.63,0.62,0.64,0.62,0.63,617000,0.62981,-0.01562
2017-09-11,2017-09-13,0,0.64,0.63,0.64,0.63,0.68,3078000,1974520,0.64149448,0.64,0.63,0.64,0.63,0.68,3078000,0.64149,-0.0303
2017-09-08,2017-09-12,0,0.66,0.66,0.67,0.62,0.66,3628000,2296480,0.63298787,0.66,0.66,0.67,0.62,0.66,3628000,0.63299,0.03125
2017-09-07,2017-09-11,0,0.64,0.63,0.64,0.61,0.64,5302000,3295860,0.6216258,0.64,0.63,0.64,0.61,0.64,5302000,0.62163,0
2017-09-06,2017-09-08,0,0.64,0.63,0.64,0.62,0.64,3364000,2114560,0.62858502,0.64,0.63,0.64,0.62,0.64,3364000,0.62859,0
2017-09-05,2017-09-07,0,0.64,0.63,0.64,0.62,0.64,3648000,2285520,0.62651316,0.64,0.63,0.64,0.62,0.64,3648000,0.62651,0.01587
2017-09-04,2017-09-06,0,0.63,0.63,0.64,0.62,0.64,3540200,2247740,0.63491893,0.63,0.63,0.64,0.62,0.64,3540200,0.63492,-0.03077
2017-09-01,2017-09-05,0,0.65,0.65,0.67,0.62,0.67,4077000,2610110,0.64020358,0.65,0.65,0.67,0.62,0.67,4077000,0.6402,-0.01515
2017-08-31,2017-09-04,0,0.66,0.65,0.67,0.62,0.67,4318000,2706580,0.62681334,0.66,0.65,0.67,0.62,0.67,4318000,0.62681,0.04762
2017-08-30,2017-09-01,0,0.63,0.62,0.63,0.61,0.63,3907000,2419780,0.61934477,0.63,0.62,0.63,0.61,0.63,3907000,0.61934,0
2017-08-29,2017-08-31,0,0.63,0.61,0.63,0.61,0.63,4342000,2686600,0.61874712,0.63,0.61,0.63,0.61,0.63,4342000,0.61875,0
2017-08-28,2017-08-30,0,0.63,0.61,0.63,0.6,0.63,3832000,2361560,0.61627349,0.63,0.61,0.63,0.6,0.63,3832000,0.61627,0
2017-08-25,2017-08-29,0,0.63,0.61,0.62,0.59,0.63,3544400,2136108,0.60267126,0.63,0.61,0.62,0.59,0.63,3544400,0.60267,0.03279
2017-08-24,2017-08-28,0,0.61,0.6,0.61,0.58,0.61,6062000,3573030,0.58941438,0.61,0.6,0.61,0.58,0.61,6062000,0.58941,0.01667
2017-08-22,2017-08-25,0,0.6,0.59,0.6,0.59,0.6,635000,375680,0.59162205,0.6,0.59,0.6,0.59,0.6,635000,0.59162,0
2017-08-21,2017-08-24,0,0.6,0.59,0.6,0,0,5000200,3000110,0.599998,0.6,0.59,0.6,0,0,5000200,0.6,-0.01639
2017-08-18,2017-08-22,0,0.61,0.59,0.61,0.59,0.61,17000,10160,0.59764706,0.61,0.59,0.61,0.59,0.61,17000,0.59765,0.01667
2017-08-17,2017-08-21,0,0.6,0.59,0.61,0.6,0.61,1940000,1164440,0.6002268,0.6,0.59,0.61,0.6,0.61,1940000,0.60023,0
2017-08-16,2017-08-18,0,0.6,0.59,0.6,0.59,0.61,1252000,753360,0.60172524,0.6,0.59,0.6,0.59,0.61,1252000,0.60173,0
2017-08-15,2017-08-17,0,0.6,0.6,0.61,0.6,0.62,2356000,1452720,0.61660441,0.6,0.6,0.61,0.6,0.62,2356000,0.6166,-0.04762
2017-08-14,2017-08-16,0,0.63,0.62,0.63,0.6,0.63,4692600,2906268,0.61933001,0.63,0.62,0.63,0.6,0.63,4692600,0.61933,0
2017-08-11,2017-08-15,0,0.63,0.61,0.63,0.61,0.64,4059358,2543821,0.62665599,0.63,0.61,0.63,0.61,0.64,4059358,0.62666,-0.01562
2017-08-10,2017-08-14,0,0.64,0.63,0.64,0.62,0.64,3340000,2104600,0.63011976,0.64,0.63,0.64,0.62,0.64,3340000,0.63012,0
2017-08-09,2017-08-11,0,0.64,0.63,0.64,0.62,0.64,3744000,2365560,0.63182692,0.64,0.63,0.64,0.62,0.64,3744000,0.63183,0
2017-08-08,2017-08-10,0,0.64,0.62,0.64,0.63,0.64,3536000,2240680,0.63367647,0.64,0.62,0.64,0.63,0.64,3536000,0.63368,0
2017-08-07,2017-08-09,0,0.64,0.63,0.64,0.61,0.64,3612000,2248320,0.62245847,0.64,0.63,0.64,0.61,0.64,3612000,0.62246,0.03226
2017-08-04,2017-08-08,0,0.62,0.62,0.63,0.61,0.63,3921000,2421740,0.61763326,0.62,0.62,0.63,0.61,0.63,3921000,0.61763,0
2017-08-03,2017-08-07,0,0.62,0.6,0.62,0.6,0.62,3728200,2274952,0.61020117,0.62,0.6,0.62,0.6,0.62,3728200,0.6102,0
2017-08-02,2017-08-04,0,0.62,0.61,0.62,0.6,0.62,3390000,2056540,0.60664897,0.62,0.61,0.62,0.6,0.62,3390000,0.60665,0
2017-08-01,2017-08-03,0,0.62,0.6,0.62,0.59,0.62,3596000,2178280,0.60575083,0.62,0.6,0.62,0.59,0.62,3596000,0.60575,0
2017-07-31,2017-08-02,0,0.62,0.6,0.62,0.6,0.62,3361000,2051130,0.61027373,0.62,0.6,0.62,0.6,0.62,3361000,0.61027,0
2017-07-28,2017-08-01,0,0.62,0.6,0.62,0.61,0.62,3583800,2200926,0.61413193,0.62,0.6,0.62,0.61,0.62,3583800,0.61413,-0.01587
2017-07-27,2017-07-31,0,0.63,0.61,0.63,0.6,0.63,3940000,2419160,0.614,0.63,0.61,0.63,0.6,0.63,3940000,0.614,0.01613
2017-07-26,2017-07-28,0,0.62,0.6,0.62,0.61,0.63,3651800,2270920,0.62186319,0.62,0.6,0.62,0.61,0.63,3651800,0.62186,-0.01587
2017-07-25,2017-07-27,0,0.63,0.62,0.63,0.62,0.65,3284000,2075680,0.63205847,0.63,0.62,0.63,0.62,0.65,3284000,0.63206,-0.01562
2017-07-24,2017-07-26,0,0.64,0.62,0.64,0.61,0.64,3424800,2129312,0.62173324,0.64,0.62,0.64,0.61,0.64,3424800,0.62173,0.03226
2017-07-21,2017-07-25,0,0.62,0.62,0.63,0.57,0.63,696000,421120,0.60505747,0.62,0.62,0.63,0.57,0.63,696000,0.60506,0.01639
2017-07-20,2017-07-24,0,0.61,0.61,0.63,0.57,0.61,144400,87900,0.60872576,0.61,0.61,0.63,0.57,0.61,144400,0.60873,-0.03175
2017-07-19,2017-07-21,0,0.63,0.61,0.63,0.62,0.63,972000,603440,0.62082305,0.63,0.61,0.63,0.62,0.63,972000,0.62082,-0.01562
2017-07-18,2017-07-20,0,0.64,0.63,0.64,0.63,0.64,326400,205640,0.63002451,0.64,0.63,0.64,0.63,0.64,326400,0.63002,-0.01538
2017-07-17,2017-07-19,0,0.65,0.63,0.65,0.65,0.65,9400,5810,0.61808511,0.65,0.63,0.65,0.65,0.65,9400,0.61809,0
2017-07-14,2017-07-18,0,0.65,0.64,0.65,0.63,0.65,1416000,906160,0.6399435,0.65,0.64,0.65,0.63,0.65,1416000,0.63994,0.01562
2017-07-13,2017-07-17,0,0.64,0.64,0.65,0.64,0.65,408000,261160,0.64009804,0.64,0.64,0.65,0.64,0.65,408000,0.6401,-0.0303
2017-07-12,2017-07-14,0,0.66,0.65,0.66,0.64,0.66,3304000,2152240,0.65140436,0.66,0.65,0.66,0.64,0.66,3304000,0.6514,0
2017-07-11,2017-07-13,0,0.66,0.64,0.66,0.64,0.66,3481714,2263554,0.65012635,0.66,0.64,0.66,0.64,0.66,3481714,0.65013,0.01538
2017-07-10,2017-07-12,0,0.65,0.64,0.66,0.64,0.66,2816000,1830400,0.65,0.65,0.64,0.66,0.64,0.66,2816000,0.65,-0.01515
2017-07-07,2017-07-11,0,0.66,0.65,0.66,0.64,0.66,3520000,2293520,0.65156818,0.66,0.65,0.66,0.64,0.66,3520000,0.65157,0
2017-07-06,2017-07-10,0,0.66,0.65,0.66,0.64,0.66,3350200,2182000,0.6513044,0.66,0.65,0.66,0.64,0.66,3350200,0.6513,0
2017-07-05,2017-07-07,0,0.66,0.65,0.66,0.65,0.68,3960000,2600160,0.65660606,0.66,0.65,0.66,0.65,0.68,3960000,0.65661,-0.01493
2017-07-04,2017-07-06,0,0.67,0.66,0.67,0.64,0.67,3479000,2276830,0.65444955,0.67,0.66,0.67,0.64,0.67,3479000,0.65445,0.01515
2017-07-03,2017-07-05,0,0.66,0.65,0.66,0.64,0.67,3295000,2151790,0.65304704,0.66,0.65,0.66,0.64,0.67,3295000,0.65305,-0.01493
2017-06-30,2017-07-04,0,0.67,0.66,0.67,0.64,0.67,3693000,2404270,0.65103439,0.67,0.66,0.67,0.64,0.67,3693000,0.65103,0.03077
2017-06-29,2017-07-03,0,0.65,0.64,0.66,0.64,0.67,6577285,4281811,0.65099977,0.65,0.64,0.66,0.64,0.67,6577285,0.651,-0.01515
2017-06-28,2017-06-30,0,0.66,0.65,0.66,0.64,0.66,3344000,2171080,0.64924641,0.66,0.65,0.66,0.64,0.66,3344000,0.64925,0.01538
2017-06-27,2017-06-29,0,0.65,0.65,0.66,0.64,0.66,4068000,2636400,0.6480826,0.65,0.65,0.66,0.64,0.66,4068000,0.64808,0
2017-06-26,2017-06-28,0,0.65,0.65,0.66,0.64,0.65,3702000,2397060,0.64750405,0.65,0.65,0.66,0.64,0.65,3702000,0.6475,0.01562
2017-06-23,2017-06-27,0,0.64,0.64,0.65,0.64,0.66,3289000,2128100,0.64703557,0.64,0.64,0.65,0.64,0.66,3289000,0.64704,-0.0303
2017-06-22,2017-06-26,0,0.66,0.65,0.66,0.64,0.66,3337800,2164778,0.64856432,0.66,0.65,0.66,0.64,0.66,3337800,0.64856,0.01538
2017-06-21,2017-06-23,0,0.65,0.64,0.65,0.64,0.66,3345000,2160170,0.64579073,0.65,0.64,0.65,0.64,0.66,3345000,0.64579,-0.01515
2017-06-20,2017-06-22,0,0.66,0.65,0.66,0.64,0.66,3494571,2256034,0.64558253,0.66,0.65,0.66,0.64,0.66,3494571,0.64558,0.01538
2017-06-19,2017-06-21,0,0.65,0.64,0.65,0.64,0.66,3712800,2413136,0.64995044,0.65,0.64,0.65,0.64,0.66,3712800,0.64995,-0.01515
2017-06-16,2017-06-20,0,0.66,0.66,0.67,0.65,0.67,649105,424145,0.65343049,0.66,0.66,0.67,0.65,0.67,649105,0.65343,-0.01493
2017-06-15,2017-06-19,0,0.67,0.66,0.67,0.65,0.67,1048000,679560,0.64843511,0.67,0.66,0.67,0.65,0.67,1048000,0.64844,0.03077
2017-06-14,2017-06-16,0,0.65,0.65,0.66,0.65,0.66,632000,410880,0.65012658,0.65,0.65,0.66,0.65,0.66,632000,0.65013,-0.02985
2017-06-13,2017-06-15,0,0.67,0.66,0.67,0.66,0.67,176000,117280,0.66636364,0.67,0.66,0.67,0.66,0.67,176000,0.66636,0
2017-06-12,2017-06-14,0,0.67,0.67,0.68,0.63,0.68,6888000,4494800,0.65255517,0.67,0.67,0.68,0.63,0.68,6888000,0.65256,0
2017-06-09,2017-06-13,0,0.67,0.66,0.67,0.65,0.68,245800,161916,0.65873068,0.67,0.66,0.67,0.65,0.68,245800,0.65873,0.03077
2017-06-08,2017-06-12,0,0.65,0.65,0.66,0.65,0.66,2482200,1625604,0.65490452,0.65,0.65,0.66,0.65,0.66,2482200,0.6549,-0.01515
2017-06-07,2017-06-09,0,0.66,0.65,0.66,0.65,0.66,1288400,843012,0.65430922,0.66,0.65,0.66,0.65,0.66,1288400,0.65431,0
2017-06-06,2017-06-08,0,0.66,0.66,0.67,0.66,0.68,820200,548770,0.66906852,0.66,0.66,0.67,0.66,0.68,820200,0.66907,-0.01493
2017-06-05,2017-06-07,0,0.67,0.67,0.68,0.66,0.68,5358400,3600720,0.67197671,0.67,0.67,0.68,0.66,0.68,5358400,0.67198,-0.02899
2017-06-02,2017-06-06,0,0.69,0.68,0.69,0.69,0.69,6251,4110,0.6574948,0.69,0.68,0.69,0.69,0.69,6251,0.65749,0
2017-06-01,2017-06-05,0,0.69,0.68,0.69,0.68,0.71,1322000,905520,0.68496218,0.69,0.68,0.69,0.68,0.71,1322000,0.68496,-0.02817
2017-05-31,2017-06-02,0,0.71,0.69,0.71,0.69,0.71,3380000,2340480,0.6924497,0.71,0.69,0.71,0.69,0.71,3380000,0.69245,0.02899
2017-05-29,2017-06-01,0,0.69,0.68,0.69,0.67,0.69,1344000,910800,0.67767857,0.69,0.68,0.69,0.67,0.69,1344000,0.67768,0
2017-05-26,2017-05-31,0,0.69,0.67,0.69,0.68,0.69,108000,73520,0.68074074,0.69,0.67,0.69,0.68,0.69,108000,0.68074,0.01471
2017-05-25,2017-05-29,0,0.68,0.68,0.69,0.65,0.69,7328285,4953195,0.67590098,0.68,0.68,0.69,0.65,0.69,7328285,0.6759,-0.01449
2017-05-24,2017-05-26,0,0.69,0.69,0.7,0.68,0.7,1480000,1008160,0.68118919,0.69,0.69,0.7,0.68,0.7,1480000,0.68119,-0.01429
2017-05-23,2017-05-25,0,0.7,0.69,0.7,0.69,0.7,120000,83000,0.69166667,0.7,0.69,0.7,0.69,0.7,120000,0.69167,0
2017-05-22,2017-05-24,0,0.7,0.69,0.7,0.68,0.71,3348000,2323320,0.69394265,0.7,0.69,0.7,0.68,0.71,3348000,0.69394,0
2017-05-19,2017-05-23,0,0.7,0.69,0.71,0.68,0.7,3320000,2299720,0.69268675,0.7,0.69,0.71,0.68,0.7,3320000,0.69269,0.01449
2017-05-18,2017-05-22,0,0.69,0.69,0.7,0.67,0.69,2504400,1709180,0.68247085,0.69,0.69,0.7,0.67,0.69,2504400,0.68247,0
2017-05-17,2017-05-19,0,0.69,0.68,0.69,0.66,0.7,3332000,2279440,0.68410564,0.69,0.68,0.69,0.66,0.7,3332000,0.68411,-0.01429
2017-05-16,2017-05-18,0,0.7,0.69,0.7,0.67,0.7,6098600,4174610,0.6845194,0.7,0.69,0.7,0.67,0.7,6098600,0.68452,0.01449
2017-05-15,2017-05-17,0,0.69,0.68,0.69,0.68,0.7,4928000,3381240,0.68612825,0.69,0.68,0.69,0.68,0.7,4928000,0.68613,0
2017-05-12,2017-05-16,0,0.69,0.67,0.69,0.67,0.69,9846000,6706160,0.68110502,0.69,0.67,0.69,0.67,0.69,9846000,0.68111,-0.01429
2017-05-11,2017-05-15,0,0.7,0.68,0.7,0.69,0.7,3336000,2326480,0.69738609,0.7,0.68,0.7,0.69,0.7,3336000,0.69739,0.01449
2017-05-10,2017-05-12,0,0.69,0.69,0.7,0.68,0.71,6242000,4327520,0.69329061,0.69,0.69,0.7,0.68,0.71,6242000,0.69329,-0.01429
2017-05-09,2017-05-11,0,0.7,0.7,0.71,0.69,0.7,500000,349960,0.69992,0.7,0.7,0.71,0.69,0.7,500000,0.69992,0
2017-05-08,2017-05-10,0,0.7,0.7,0.71,0.7,0.71,1376000,966520,0.70241279,0.7,0.7,0.71,0.7,0.71,1376000,0.70241,-0.01408
2017-05-05,2017-05-09,0,0.71,0.71,0.72,0.71,0.71,692000,491320,0.71,0.71,0.71,0.72,0.71,0.71,692000,0.71,0
2017-05-04,2017-05-08,0,0.71,0.71,0.72,0.7,0.72,3336000,2370440,0.71056355,0.71,0.71,0.72,0.7,0.72,3336000,0.71056,0
2017-05-02,2017-05-05,0,0.71,0.7,0.71,0.69,0.71,476000,334560,0.70285714,0.71,0.7,0.71,0.69,0.71,476000,0.70286,-0.01389
2017-04-28,2017-05-04,0,0.72,0.7,0.72,0.7,0.72,3378400,2398048,0.70981767,0.72,0.7,0.72,0.7,0.72,3378400,0.70982,0.01408
2017-04-27,2017-05-02,0,0.71,0.7,0.72,0.7,0.72,3296000,2330880,0.70718447,0.71,0.7,0.72,0.7,0.72,3296000,0.70718,0.01429
2017-04-26,2017-04-28,0,0.7,0.69,0.7,0.69,0.71,3352000,2346360,0.69998807,0.7,0.69,0.7,0.69,0.71,3352000,0.69999,-0.01408
2017-04-25,2017-04-27,0,0.71,0.69,0.71,0.68,0.71,6242000,4396340,0.70431592,0.71,0.69,0.71,0.68,0.71,6242000,0.70432,0.01429
2017-04-24,2017-04-26,0,0.7,0.69,0.7,0.69,0.71,20000,13920,0.696,0.7,0.69,0.7,0.69,0.71,20000,0.696,-0.01408
2017-04-21,2017-04-25,0,0.71,0.71,0.72,0.69,0.72,3520000,2484240,0.70575,0.71,0.71,0.72,0.69,0.72,3520000,0.70575,-0.0274
2017-04-20,2017-04-24,0,0.73,0.71,0.73,0.7,0.73,3364000,2415840,0.71814507,0.73,0.71,0.73,0.7,0.73,3364000,0.71815,0.05797
2017-04-19,2017-04-21,0,0.69,0.69,0.7,0.69,0.71,828000,579680,0.70009662,0.69,0.69,0.7,0.69,0.71,828000,0.7001,-0.02817
2017-04-18,2017-04-20,0,0.71,0.71,0.72,0.66,0.72,3540000,2505800,0.70785311,0.71,0.71,0.72,0.66,0.72,3540000,0.70785,-0.0274
2017-04-13,2017-04-19,0,0.73,0.72,0.73,0.69,0.73,3780000,2710320,0.71701587,0.73,0.72,0.73,0.69,0.73,3780000,0.71702,0.04286
